주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,총 주자면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,주차장 위치 좌표 위도,주차장 위치 좌표 경도
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52909032,126.8524852
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52961054,126.8554322
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52973992,126.8564521
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52966442,126.8569285
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52957434,126.8561883
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52921974,126.852288
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52906554,126.8522913
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.5295333,126.8559344
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52971167,126.857279
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52954526,126.8548866
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52979359,126.8579783
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52978023,126.8578624
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.5295028,126.8556547
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52922895,126.8523736
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52919626,126.8521148
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.5291841,126.8520229
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52949912,126.8556238
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52927274,126.8538511
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52930811,126.8540852
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52953027,126.8547681
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52985731,126.8574653
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52948779,126.8544065
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52949709,126.8544937
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52936016,126.8545452
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52970783,126.85725
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52971867,126.8573443
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52936397,126.854575
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52986137,126.8574937
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52962863,126.8566442
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52925056,126.8525532
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.529635,126.8556374
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52979034,126.8579493
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52957816,126.856217
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52901975,126.851912
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52926285,126.8537559
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52970908,126.856197
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52939235,126.8547851
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52978967,126.8568649
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52936626,126.8534736
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52985074,126.8574065
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52935338,126.8544865
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52979706,126.8580071
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52929868,126.8540126
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52927745,126.8527607
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52942065,126.8538914
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52927337,126.8527312
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52940877,126.8549037
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52943765,126.8551601
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.5295651,126.85506
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.529523,126.8558357
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52962556,126.8566146
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52968915,126.8560237
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52963096,126.8556114
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52925889,126.8537272
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52905858,126.8522334
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.529033,126.8520314
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52953383,126.8547976
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52973259,126.8563946
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52991421,126.8579416
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52940028,126.8537381
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52935706,126.8545159
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52961669,126.8554903
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52951952,126.8558078
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52952796,126.8558952
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52987485,126.8576117
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52979321,126.8568941
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52979935,126.8569511
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52944486,126.8552184
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52961169,126.8565381
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52956182,126.8560998
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52958651,126.8562746
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52945708,126.8541436
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52946117,126.8541727
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52941054,126.8537948
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52983181,126.8572296
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52982454,126.8571715
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52982167,126.857142
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52982859,126.8571999
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52988539,126.8577001
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52972611,126.8574033
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52971527,126.8573091
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.5297046,126.8572205
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52931255,126.8541153
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52965343,126.8568406
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52939693,126.8548139
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52905501,126.8522045
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52980316,126.856981
1504037,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,37.52963837,126.8556665
